unit_id,blind_order,is_control,stratum_id,stratum_name,tier,gap_left_yr,gap_right_yr,gap_years,gap_bucket,size_class,bracket_years,epoch_prev,epoch_filled,epoch_next,x,y,epsg,row,col,n_cells,area_m2,equiv_diam_m,control_flank,adjudicable,adjudicator,adjudicator_dyear,adjudicate,present_in_filled_epoch,notes
C2022_03874_02286,153,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,549661.0,5293169.0,26910,3874,2286,11,44.0,7.48,prev,0,,,0,,
C2022_02834_01557,154,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,548203.0,5295249.0,26910,2834,1557,11,44.0,7.48,prev,0,,,0,,
C2023_02167_01324,155,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547737.0,5296583.0,26910,2167,1324,12,48.0,7.82,next,0,,,0,,
F2023_02890_02100,156,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549289.0,5295137.0,26910,2890,2100,8,32.0,6.38,,0,,,0,,
C2020_02416_00994,157,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2019,2020,2021,547077.0,5296085.0,26910,2416,994,37,148.0,13.73,next,0,,,0,,
C2013_03306_01268,158,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,547625.0,5294305.0,26910,3306,1268,13,52.0,8.14,prev,0,,,0,,
F2013_04251_01032,159,0,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,547153.0,5292415.0,26910,4251,1032,13,52.0,8.14,,0,,,0,,
F2017_03263_01898,160,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,548885.0,5294391.0,26910,3263,1898,10,40.0,7.14,,1,lidar_chm2_2016_50cm,1,1,,
C2023_03092_01297,161,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547683.0,5294733.0,26910,3092,1297,12,48.0,7.82,prev,0,,,0,,
C2023_01970_02295,162,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,549679.0,5296977.0,26910,1970,2295,31,124.0,12.57,next,0,,,0,,
F2023_03333_01167,163,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547423.0,5294251.0,26910,3333,1167,10,40.0,7.14,,0,,,0,,
F2017_04464_01288,164,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,547665.0,5291989.0,26910,4464,1288,9,36.0,6.77,,1,lidar_chm2_2016_50cm,1,0,,
C2019_02257_01681,165,1,34,REVIEW|1-2|8-10,REVIEW,2,1,2,1-2,8-10,3,2017,2019,2020,548451.0,5296403.0,26910,2257,1681,19,76.0,9.84,prev,0,,,0,,
C2023_03983_01193,166,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2022,2023,2024,547475.0,5292951.0,26910,3983,1193,18,72.0,9.57,next,0,,,0,,
C2017_00909_02469,167,1,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,550027.0,5299099.0,26910,909,2469,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,1,1,,
C2016_02488_01645,168,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,548379.0,5295941.0,26910,2488,1645,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,0,0,,
F2016_01955_01768,169,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2015,2016,2017,548625.0,5297007.0,26910,1955,1768,14,56.0,8.44,,1,lidar_chm2_2016_50cm,0,1,,
C2022_00536_02209,170,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2021,2022,2023,549507.0,5299845.0,26910,536,2209,17,68.0,9.3,prev,0,,,0,,
F2017_02967_00304,171,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,545697.0,5294983.0,26910,2967,304,8,32.0,6.38,,1,lidar_chm2_2016_50cm,1,0,,
F2020_01006_02404,172,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,549897.0,5298905.0,26910,1006,2404,14,56.0,8.44,,0,,,0,,
F2020_02974_01738,173,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2019,2020,2021,548565.0,5294969.0,26910,2974,1738,7,28.0,5.97,,0,,,0,,
F2017_04424_02315,174,0,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,549719.0,5292069.0,26910,4424,2315,7,28.0,5.97,,1,lidar_chm2_2016_50cm,1,0,,
F2019_03258_01726,175,0,34,REVIEW|1-2|8-10,REVIEW,2,1,2,1-2,8-10,3,2017,2019,2020,548541.0,5294401.0,26910,3258,1726,13,52.0,8.14,,0,,,0,,
C2020_04529_02602,176,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,550293.0,5291859.0,26910,4529,2602,8,32.0,6.38,prev,0,,,0,,
C2022_01947_01930,177,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,548949.0,5297023.0,26910,1947,1930,10,40.0,7.14,prev,0,,,0,,
C2023_01088_02139,178,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2022,2023,2024,549367.0,5298741.0,26910,1088,2139,68,272.0,18.61,next,0,,,0,,
F2017_01685_02046,179,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,549181.0,5297547.0,26910,1685,2046,8,32.0,6.38,,1,lidar_chm2_2016_50cm,1,1,,
C2019_03962_02318,180,1,34,REVIEW|1-2|8-10,REVIEW,2,1,2,1-2,8-10,3,2017,2019,2020,549725.0,5292993.0,26910,3962,2318,14,56.0,8.44,prev,0,,,0,,
F2022_01972_01403,181,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,547895.0,5296973.0,26910,1972,1403,7,28.0,5.97,,0,,,0,,
C2021_01937_01651,182,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2020,2021,2022,548391.0,5297043.0,26910,1937,1651,10,40.0,7.14,prev,0,,,0,,
F2013_04070_01891,183,0,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2011s,2013,2015,548871.0,5292777.0,26910,4070,1891,7,28.0,5.97,,0,,,0,,
C2017_02545_00685,184,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,546459.0,5295827.0,26910,2545,685,11,44.0,7.48,next,1,lidar_chm2_2016_50cm,1,1,,
C2011s_03961_00863,185,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2009,2011s,2013,546815.0,5292995.0,26910,3961,863,15,60.0,8.74,next,0,,,0,,
C2019_00761_02380,186,1,34,REVIEW|1-2|8-10,REVIEW,2,1,2,1-2,8-10,3,2017,2019,2020,549849.0,5299395.0,26910,761,2380,16,64.0,9.03,prev,0,,,0,,
C2013_01333_02061,187,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,549211.0,5298251.0,26910,1333,2061,26,104.0,11.51,next,0,,,0,,
C2023_02326_01144,188,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,547377.0,5296265.0,26910,2326,1144,33,132.0,12.96,next,0,,,0,,
F2023_02645_01094,189,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547277.0,5295627.0,26910,2645,1094,10,40.0,7.14,,0,,,0,,
F2015_03742_00934,190,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,546957.0,5293433.0,26910,3742,934,14,56.0,8.44,,1,lidar_chm2_2016_50cm,-1,0,,
F2015_00847_02283,191,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549655.0,5299223.0,26910,847,2283,34,136.0,13.16,,1,lidar_chm2_2016_50cm,-1,1,,
F2017_01704_01604,192,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,548297.0,5297509.0,26910,1704,1604,11,44.0,7.48,,1,lidar_chm2_2016_50cm,1,1,,
F2023_04486_00819,193,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,546727.0,5291945.0,26910,4486,819,12,48.0,7.82,,0,,,0,,
C2013_02229_02097,194,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,549283.0,5296459.0,26910,2229,2097,9,36.0,6.77,prev,0,,,0,,
F2017_04325_01041,195,0,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,547171.0,5292267.0,26910,4325,1041,11,44.0,7.48,,1,lidar_chm2_2016_50cm,1,0,,
C2022_01612_01755,196,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2021,2022,2023,548599.0,5297693.0,26910,1612,1755,85,340.0,20.81,prev,0,,,0,,
C2021_04079_02358,197,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2020,2021,2022,549805.0,5292759.0,26910,4079,2358,18,72.0,9.57,next,0,,,0,,
F2022_01854_01761,198,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,548611.0,5297209.0,26910,1854,1761,7,28.0,5.97,,0,,,0,,
F2015_02658_02098,199,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549285.0,5295601.0,26910,2658,2098,21,84.0,10.34,,1,lidar_chm2_2016_50cm,-1,0,,
F2020_01408_02535,200,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2019,2020,2021,550159.0,5298101.0,26910,1408,2535,7,28.0,5.97,,0,,,0,,
F2022_03346_00676,201,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2021,2022,2023,546441.0,5294225.0,26910,3346,676,18,72.0,9.57,,0,,,0,,
F2017_01905_01571,202,0,34,REVIEW|1-2|8-10,REVIEW,1,2,2,1-2,8-10,3,2016,2017,2019,548231.0,5297107.0,26910,1905,1571,16,64.0,9.03,,1,lidar_chm2_2016_50cm,1,1,,
F2017_02339_01284,203,0,35,REVIEW|1-2|10-14,REVIEW,1,2,2,1-2,10-14,3,2016,2017,2019,547657.0,5296239.0,26910,2339,1284,26,104.0,11.51,,1,lidar_chm2_2016_50cm,1,1,,
C2016_02397_01356,204,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,547801.0,5296123.0,26910,2397,1356,11,44.0,7.48,next,1,lidar_chm2_2016_50cm,0,0,,
F2016_03622_00818,205,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2015,2016,2017,546725.0,5293673.0,26910,3622,818,14,56.0,8.44,,1,lidar_chm2_2016_50cm,0,1,,
F2016_02179_02057,206,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549203.0,5296559.0,26910,2179,2057,10,40.0,7.14,,1,lidar_chm2_2016_50cm,0,0,,
C2023_01659_01436,207,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,547961.0,5297599.0,26910,1659,1436,35,140.0,13.35,next,0,,,0,,
F2023_04109_01889,208,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,548867.0,5292699.0,26910,4109,1889,8,32.0,6.38,,0,,,0,,
F2022_02903_02056,209,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,549201.0,5295111.0,26910,2903,2056,11,44.0,7.48,,0,,,0,,
C2023_02516_01676,210,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,548441.0,5295885.0,26910,2516,1676,7,28.0,5.97,next,0,,,0,,
F2020_01211_02315,211,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,549719.0,5298495.0,26910,1211,2315,10,40.0,7.14,,0,,,0,,
F2023_02333_01285,212,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,547659.0,5296251.0,26910,2333,1285,7,28.0,5.97,,0,,,0,,
F2020_01865_01739,213,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548567.0,5297187.0,26910,1865,1739,9,36.0,6.77,,0,,,0,,
C2016_03105_02052,214,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549193.0,5294707.0,26910,3105,2052,10,40.0,7.14,next,1,lidar_chm2_2016_50cm,0,1,,
F2022_02288_01809,215,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2021,2022,2023,548707.0,5296341.0,26910,2288,1809,10,40.0,7.14,,0,,,0,,
C2015_03766_00905,216,1,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,546899.0,5293385.0,26910,3766,905,18,72.0,9.57,next,1,lidar_chm2_2016_50cm,-1,1,,
F2016_02776_02034,217,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,549157.0,5295365.0,26910,2776,2034,27,108.0,11.73,,1,lidar_chm2_2016_50cm,0,1,,
C2022_03345_01240,218,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2021,2022,2023,547569.0,5294227.0,26910,3345,1240,25,100.0,11.28,prev,0,,,0,,
C2019_04480_00966,219,1,36,REVIEW|1-2|14+,REVIEW,2,1,2,1-2,14+,3,2017,2019,2020,547021.0,5291957.0,26910,4480,966,44,176.0,14.97,prev,0,,,0,,
F2015_02924_02045,220,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549179.0,5295069.0,26910,2924,2045,11,44.0,7.48,,1,lidar_chm2_2016_50cm,-1,0,,
C2020_02129_01352,221,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,547793.0,5296659.0,26910,2129,1352,8,32.0,6.38,next,0,,,0,,
C2016_01903_01450,222,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,547989.0,5297111.0,26910,1903,1450,30,120.0,12.36,prev,1,lidar_chm2_2016_50cm,0,1,,
C2020_00984_02391,223,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,549871.0,5298949.0,26910,984,2391,12,48.0,7.82,next,0,,,0,,
F2015_03121_01553,224,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,548195.0,5294675.0,26910,3121,1553,13,52.0,8.14,,1,lidar_chm2_2016_50cm,-1,0,,
C2020_01932_01607,225,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548303.0,5297053.0,26910,1932,1607,12,48.0,7.82,next,0,,,0,,
C2016_04358_01002,226,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,547093.0,5292201.0,26910,4358,1002,25,100.0,11.28,prev,1,lidar_chm2_2016_50cm,0,0,,
F2020_02895_01687,227,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2019,2020,2021,548463.0,5295127.0,26910,2895,1687,7,28.0,5.97,,0,,,0,,
F2015_02043_01069,228,0,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,547227.0,5296831.0,26910,2043,1069,63,252.0,17.91,,1,lidar_chm2_2016_50cm,-1,0,,
F2017_04456_01102,229,0,36,REVIEW|1-2|14+,REVIEW,1,2,2,1-2,14+,3,2016,2017,2019,547293.0,5292005.0,26910,4456,1102,43,172.0,14.8,,1,lidar_chm2_2016_50cm,1,0,,
C2020_04322_02405,230,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,549899.0,5292273.0,26910,4322,2405,14,56.0,8.44,next,0,,,0,,
F2015_02717_02261,231,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,549611.0,5295483.0,26910,2717,2261,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,1,,
F2020_03007_01836,232,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548761.0,5294903.0,26910,3007,1836,12,48.0,7.82,,0,,,0,,
F2017_03209_01895,233,0,35,REVIEW|1-2|10-14,REVIEW,1,2,2,1-2,10-14,3,2016,2017,2019,548879.0,5294499.0,26910,3209,1895,23,92.0,10.82,,1,lidar_chm2_2016_50cm,1,0,,
F2023_01407_01995,234,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549079.0,5298103.0,26910,1407,1995,9,36.0,6.77,,0,,,0,,
C2023_04090_02325,235,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549739.0,5292737.0,26910,4090,2325,11,44.0,7.48,next,0,,,0,,
F2022_02338_01674,236,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,548437.0,5296241.0,26910,2338,1674,7,28.0,5.97,,0,,,0,,
C2021_04477_01961,237,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2020,2021,2022,549011.0,5291963.0,26910,4477,1961,10,40.0,7.14,next,0,,,0,,
C2020_03240_01205,238,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,547499.0,5294437.0,26910,3240,1205,11,44.0,7.48,prev,0,,,0,,
C2021_02307_01850,239,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2020,2021,2022,548789.0,5296303.0,26910,2307,1850,9,36.0,6.77,next,0,,,0,,
C2020_02057_01395,240,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,547879.0,5296803.0,26910,2057,1395,50,200.0,15.96,next,0,,,0,,
C2023_02086_02027,241,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,549143.0,5296745.0,26910,2086,2027,7,28.0,5.97,next,0,,,0,,
F2020_02031_01481,242,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,548051.0,5296855.0,26910,2031,1481,49,196.0,15.8,,0,,,0,,
C2013_04479_01630,243,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,548349.0,5291959.0,26910,4479,1630,31,124.0,12.57,prev,0,,,0,,
F2016_02901_01749,244,0,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2015,2016,2017,548587.0,5295115.0,26910,2901,1749,36,144.0,13.54,,1,lidar_chm2_2016_50cm,0,1,,
F2023_04250_01302,245,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547693.0,5292417.0,26910,4250,1302,10,40.0,7.14,,0,,,0,,
C2017_02649_01226,246,1,34,REVIEW|1-2|8-10,REVIEW,1,2,2,1-2,8-10,3,2016,2017,2019,547541.0,5295619.0,26910,2649,1226,16,64.0,9.03,prev,1,lidar_chm2_2016_50cm,1,1,,
C2017_02464_01269,247,1,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,547627.0,5295989.0,26910,2464,1269,7,28.0,5.97,prev,1,lidar_chm2_2016_50cm,1,1,,
C2023_01089_01791,248,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,548671.0,5298739.0,26910,1089,1791,24,96.0,11.06,next,0,,,0,,
C2016_03047_01547,249,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2015,2016,2017,548183.0,5294823.0,26910,3047,1547,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,0,0,,
F2023_03275_00573,250,0,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,546235.0,5294367.0,26910,3275,573,7,28.0,5.97,,0,,,0,,
F2023_03217_02383,251,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2022,2023,2024,549855.0,5294483.0,26910,3217,2383,40,160.0,14.27,,0,,,0,,
C2020_01761_01823,252,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2019,2020,2021,548735.0,5297395.0,26910,1761,1823,29,116.0,12.15,next,0,,,0,,
C2022_01711_01641,253,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2021,2022,2023,548371.0,5297495.0,26910,1711,1641,39,156.0,14.09,prev,0,,,0,,
C2020_02536_00913,254,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,546915.0,5295845.0,26910,2536,913,15,60.0,8.74,prev,0,,,0,,
C2023_01664_01602,255,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,548293.0,5297589.0,26910,1664,1602,25,100.0,11.28,prev,0,,,0,,
C2016_03295_01873,256,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2015,2016,2017,548835.0,5294327.0,26910,3295,1873,18,72.0,9.57,next,1,lidar_chm2_2016_50cm,0,1,,
C2017_03119_01816,257,1,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,548721.0,5294679.0,26910,3119,1816,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,1,1,,
C2023_04444_01353,258,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,547795.0,5292029.0,26910,4444,1353,7,28.0,5.97,next,0,,,0,,
C2023_03029_01016,259,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2022,2023,2024,547121.0,5294859.0,26910,3029,1016,14,56.0,8.44,next,0,,,0,,
F2020_00972_01925,260,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,548939.0,5298973.0,26910,972,1925,8,32.0,6.38,,0,,,0,,
C2019_01405_02096,261,1,33,REVIEW|1-2|6-8,REVIEW,2,1,2,1-2,6-8,3,2017,2019,2020,549281.0,5298107.0,26910,1405,2096,9,36.0,6.77,prev,0,,,0,,
F2016_03963_02369,262,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,549827.0,5292991.0,26910,3963,2369,10,40.0,7.14,,1,lidar_chm2_2016_50cm,0,0,,
C2023_03080_02333,263,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549755.0,5294757.0,26910,3080,2333,9,36.0,6.77,next,0,,,0,,
C2023_04480_02200,264,1,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2022,2023,2024,549489.0,5291957.0,26910,4480,2200,113,452.0,23.99,next,0,,,0,,
F2015_00507_02410,265,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549909.0,5299903.0,26910,507,2410,8,32.0,6.38,,1,lidar_chm2_2016_50cm,-1,1,,
F2016_01394_02484,266,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2015,2016,2017,550057.0,5298129.0,26910,1394,2484,9,36.0,6.77,,1,lidar_chm2_2016_50cm,0,1,,
C2017_02706_01589,267,1,36,REVIEW|1-2|14+,REVIEW,1,2,2,1-2,14+,3,2016,2017,2019,548267.0,5295505.0,26910,2706,1589,61,244.0,17.63,next,1,lidar_chm2_2016_50cm,1,1,,
F2023_03690_01440,268,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,547969.0,5293537.0,26910,3690,1440,9,36.0,6.77,,0,,,0,,
F2023_04383_01179,269,0,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2022,2023,2024,547447.0,5292151.0,26910,4383,1179,14,56.0,8.44,,0,,,0,,
C2023_00906_02250,270,1,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2022,2023,2024,549589.0,5299105.0,26910,906,2250,8,32.0,6.38,next,0,,,0,,
C2023_04532_02578,271,1,35,REVIEW|1-2|10-14,REVIEW,1,1,1,1-2,10-14,2,2022,2023,2024,550245.0,5291853.0,26910,4532,2578,25,100.0,11.28,next,0,,,0,,
C2022_04086_01303,272,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2021,2022,2023,547695.0,5292745.0,26910,4086,1303,7,28.0,5.97,prev,0,,,0,,
C2020_01388_01647,273,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,548383.0,5298141.0,26910,1388,1647,14,56.0,8.44,next,0,,,0,,
F2020_02560_00638,274,0,33,REVIEW|1-2|6-8,REVIEW,1,1,1,1-2,6-8,2,2019,2020,2021,546365.0,5295797.0,26910,2560,638,8,32.0,6.38,,0,,,0,,
C2019_04025_02198,275,1,33,REVIEW|1-2|6-8,REVIEW,2,1,2,1-2,6-8,3,2017,2019,2020,549485.0,5292867.0,26910,4025,2198,12,48.0,7.82,prev,0,,,0,,
C2017_03475_01079,276,1,33,REVIEW|1-2|6-8,REVIEW,1,2,2,1-2,6-8,3,2016,2017,2019,547247.0,5293967.0,26910,3475,1079,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,1,1,,
F2017_04102_01625,277,0,32,REVIEW|1-2|5-6,REVIEW,1,2,2,1-2,5-6,3,2016,2017,2019,548339.0,5292713.0,26910,4102,1625,7,28.0,5.97,,1,lidar_chm2_2016_50cm,1,1,,
F2020_03900_01446,278,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,547981.0,5293117.0,26910,3900,1446,55,220.0,16.74,,0,,,0,,
C2023_01954_01351,279,1,32,REVIEW|1-2|5-6,REVIEW,1,1,1,1-2,5-6,2,2022,2023,2024,547791.0,5297009.0,26910,1954,1351,7,28.0,5.97,next,0,,,0,,
C2015_02694_01436,280,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,547961.0,5295529.0,26910,2694,1436,34,136.0,13.16,prev,1,lidar_chm2_2016_50cm,-1,0,,
C2020_04452_01908,281,1,34,REVIEW|1-2|8-10,REVIEW,1,1,1,1-2,8-10,2,2019,2020,2021,548905.0,5292013.0,26910,4452,1908,15,60.0,8.74,next,0,,,0,,
C2015_03212_01756,282,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,548601.0,5294493.0,26910,3212,1756,22,88.0,10.59,next,1,lidar_chm2_2016_50cm,-1,0,,
F2020_01849_01223,283,0,36,REVIEW|1-2|14+,REVIEW,1,1,1,1-2,14+,2,2019,2020,2021,547535.0,5297219.0,26910,1849,1223,57,228.0,17.04,,0,,,0,,
