k,thresh,tp,fn,fp,recall,precision,f1
1,0.003937,128176504,0,283264504,1.0,0.3115,0.4751
2,0.007874,128176504,0,283264504,1.0,0.3115,0.4751
3,0.011811,128176504,0,283264504,1.0,0.3115,0.4751
4,0.015748,128176504,0,283264504,1.0,0.3115,0.4751
5,0.019685,128176504,0,283264504,1.0,0.3115,0.4751
6,0.023622,128176504,0,283264480,1.0,0.3115,0.4751
7,0.027559,128176504,0,283245758,1.0,0.3115,0.4751
8,0.031496,128175862,642,282914070,1.0,0.3118,0.4754
9,0.035433,128167857,8647,280959815,0.9999,0.3133,0.4771
10,0.03937,128127999,48505,275064814,0.9996,0.3178,0.4823
11,0.043307,127996840,179664,263096631,0.9986,0.3273,0.493
12,0.047244,127705097,471407,244173363,0.9963,0.3434,0.5108
13,0.051181,127255400,921104,222724455,0.9928,0.3636,0.5323
14,0.055118,126619367,1557137,201809186,0.9879,0.3855,0.5546
15,0.059055,125821275,2355229,179339549,0.9816,0.4123,0.5807
16,0.062992,124866404,3310100,148650993,0.9742,0.4565,0.6217
17,0.066929,123762789,4413715,115837177,0.9656,0.5165,0.673
18,0.070866,122561892,5614612,96086946,0.9562,0.5605,0.7068
19,0.074803,121263637,6912867,84429153,0.9461,0.5895,0.7264
20,0.07874,119941080,8235424,75849645,0.9357,0.6126,0.7405
21,0.082677,118589198,9587306,68755235,0.9252,0.633,0.7517
22,0.086614,117243189,10933315,62785762,0.9147,0.6512,0.7608
23,0.090551,115969909,12206595,57918271,0.9048,0.6669,0.7678
24,0.094488,114733080,13443424,53771914,0.8951,0.6809,0.7734
25,0.098425,113490305,14686199,50065537,0.8854,0.6939,0.778
26,0.102362,112301411,15875093,46874619,0.8761,0.7055,0.7816
27,0.106299,111177570,16998934,44122280,0.8674,0.7159,0.7844
28,0.110236,110136738,18039766,41769585,0.8593,0.725,0.7865
29,0.114173,109191268,18985236,39780511,0.8519,0.733,0.788
30,0.11811,108306782,19869722,38035378,0.845,0.7401,0.7891
31,0.122047,107494864,20681640,36518673,0.8386,0.7464,0.7899
32,0.125984,106806305,21370199,35289835,0.8333,0.7516,0.7904
33,0.129921,106212324,21964180,34276766,0.8286,0.756,0.7907
34,0.133858,105687784,22488720,33418100,0.8245,0.7598,0.7908
35,0.137795,105235697,22940807,32711528,0.821,0.7629,0.7909
36,0.141732,104839303,23337201,32115863,0.8179,0.7655,0.7908
37,0.145669,104485687,23690817,31599003,0.8152,0.7678,0.7908
38,0.149606,104164221,24012283,31141024,0.8127,0.7698,0.7907
39,0.153543,103861639,24314865,30719303,0.8103,0.7717,0.7906
40,0.15748,103582700,24593804,30337970,0.8081,0.7735,0.7904
41,0.161417,103325076,24851428,29989764,0.8061,0.775,0.7903
42,0.165354,103078242,25098262,29659773,0.8042,0.7766,0.7901
43,0.169291,102848645,25327859,29357446,0.8024,0.7779,0.79
44,0.173228,102625938,25550566,29067550,0.8007,0.7793,0.7898
45,0.177165,102417142,25759362,28798814,0.799,0.7805,0.7897
46,0.181102,102214594,25961910,28540888,0.7975,0.7817,0.7895
47,0.185039,102023371,26153133,28300017,0.796,0.7828,0.7893
48,0.188976,101835765,26340739,28066410,0.7945,0.7839,0.7892
49,0.192913,101658662,26517842,27847444,0.7931,0.785,0.789
50,0.19685,101484493,26692011,27634112,0.7918,0.786,0.7889
51,0.200787,101319573,26856931,27433841,0.7905,0.7869,0.7887
52,0.204724,101157212,27019292,27238514,0.7892,0.7879,0.7885
53,0.208661,100997375,27179129,27047026,0.788,0.7888,0.7884
54,0.212598,100839699,27336805,26860187,0.7867,0.7897,0.7882
55,0.216535,100689963,27486541,26683775,0.7856,0.7905,0.788
56,0.220472,100542732,27633772,26511601,0.7844,0.7913,0.7879
57,0.224409,100403627,27772877,26349660,0.7833,0.7921,0.7877
58,0.228346,100264990,27911514,26190091,0.7822,0.7929,0.7875
59,0.232283,100128067,28048437,26033998,0.7812,0.7936,0.7874
60,0.23622,99992525,28183979,25880477,0.7801,0.7944,0.7872
61,0.240157,99863519,28312985,25735707,0.7791,0.7951,0.787
62,0.244094,99736033,28440471,25592428,0.7781,0.7958,0.7869
63,0.248031,99610161,28566343,25452236,0.7771,0.7965,0.7867
64,0.251969,99484467,28692037,25313090,0.7762,0.7972,0.7865
65,0.255906,99365196,28811308,25181990,0.7752,0.7978,0.7864
66,0.259843,99246814,28929690,25052419,0.7743,0.7985,0.7862
67,0.26378,99128708,29047796,24924674,0.7734,0.7991,0.786
68,0.267717,99011032,29165472,24798223,0.7725,0.7997,0.7858
69,0.271654,98899089,29277415,24679434,0.7716,0.8003,0.7857
70,0.275591,98783606,29392898,24556905,0.7707,0.8009,0.7855
71,0.279528,98672669,29503835,24439690,0.7698,0.8015,0.7853
72,0.283465,98562692,29613812,24323585,0.769,0.8021,0.7852
73,0.287402,98452048,29724456,24208279,0.7681,0.8026,0.785
74,0.291339,98345115,29831389,24096895,0.7673,0.8032,0.7848
75,0.295276,98234315,29942189,23982960,0.7664,0.8038,0.7846
76,0.299213,98129491,30047013,23875634,0.7656,0.8043,0.7845
77,0.30315,98021665,30154839,23766659,0.7647,0.8049,0.7843
78,0.307087,97916570,30259934,23660267,0.7639,0.8054,0.7841
79,0.311024,97811267,30365237,23555174,0.7631,0.8059,0.7839
80,0.314961,97708793,30467711,23453073,0.7623,0.8064,0.7837
81,0.318898,97602800,30573704,23348777,0.7615,0.807,0.7836
82,0.322835,97499246,30677258,23247884,0.7607,0.8075,0.7834
83,0.326772,97395960,30780544,23147488,0.7599,0.808,0.7832
84,0.330709,97294836,30881668,23048776,0.7591,0.8085,0.783
85,0.334646,97190489,30986015,22948567,0.7583,0.809,0.7828
86,0.338583,97087697,31088807,22851301,0.7575,0.8095,0.7826
87,0.34252,96985278,31191226,22753686,0.7567,0.81,0.7824
88,0.346457,96882778,31293726,22656473,0.7559,0.8105,0.7822
89,0.350394,96779352,31397152,22559351,0.755,0.811,0.782
90,0.354331,96677404,31499100,22465207,0.7543,0.8114,0.7818
91,0.358268,96575301,31601203,22370450,0.7535,0.8119,0.7816
92,0.362205,96472288,31704216,22275550,0.7527,0.8124,0.7814
93,0.366142,96368986,31807518,22180885,0.7518,0.8129,0.7812
94,0.370079,96264249,31912255,22085901,0.751,0.8134,0.781
95,0.374016,96161631,32014873,21993250,0.7502,0.8139,0.7808
96,0.377953,96055133,32121371,21898072,0.7494,0.8143,0.7805
97,0.38189,95949620,32226884,21804075,0.7486,0.8148,0.7803
98,0.385827,95844616,32331888,21710101,0.7478,0.8153,0.7801
99,0.389764,95737991,32438513,21615500,0.7469,0.8158,0.7798
100,0.393701,95630063,32546441,21520537,0.7461,0.8163,0.7796
101,0.397638,95520628,32655876,21424656,0.7452,0.8168,0.7794
102,0.401575,95411033,32765471,21329882,0.7444,0.8173,0.7791
103,0.405512,95300568,32875936,21234832,0.7435,0.8178,0.7789
104,0.409449,95188589,32987915,21138011,0.7426,0.8183,0.7786
105,0.413386,95074539,33101965,21040743,0.7417,0.8188,0.7784
106,0.417323,94960282,33216222,20944004,0.7409,0.8193,0.7781
107,0.42126,94842390,33334114,20844499,0.7399,0.8198,0.7778
108,0.425197,94723573,33452931,20745224,0.739,0.8203,0.7776
109,0.429134,94602920,33573584,20644432,0.7381,0.8209,0.7773
110,0.433071,94481535,33694969,20543156,0.7371,0.8214,0.777
111,0.437008,94355184,33821320,20438368,0.7361,0.822,0.7767
112,0.440945,94227736,33948768,20333654,0.7351,0.8225,0.7764
113,0.444882,94094695,34081809,20225656,0.7341,0.8231,0.776
114,0.448819,93958925,34217579,20116009,0.733,0.8237,0.7757
115,0.452756,93817916,34358588,20001957,0.7319,0.8243,0.7754
116,0.456693,93671274,34505230,19884738,0.7308,0.8249,0.775
117,0.46063,93518047,34658457,19763548,0.7296,0.8255,0.7746
118,0.464567,93358027,34818477,19637822,0.7284,0.8262,0.7742
119,0.468504,93189917,34986587,19506163,0.727,0.8269,0.7738
120,0.472441,93010729,35165775,19367334,0.7256,0.8277,0.7733
121,0.476378,92821966,35354538,19221598,0.7242,0.8284,0.7728
122,0.480315,92619994,35556510,19065829,0.7226,0.8293,0.7723
123,0.484252,92403056,35773448,18899717,0.7209,0.8302,0.7717
124,0.488189,92165182,36011322,18718577,0.719,0.8312,0.7711
125,0.492126,91898937,36277567,18516755,0.717,0.8323,0.7703
126,0.496063,91593209,36583295,18287150,0.7146,0.8336,0.7695
127,0.5,91227099,36949405,18013435,0.7117,0.8351,0.7685
128,0.503937,90737572,37438932,17650782,0.7079,0.8372,0.7671
129,0.507874,89971108,38205396,17070300,0.7019,0.8405,0.765
130,0.511811,88916174,39260330,16293752,0.6937,0.8451,0.762
131,0.515748,87877776,40298728,15587061,0.6856,0.8493,0.7587
132,0.519685,86876144,41300360,14949783,0.6778,0.8532,0.7554
133,0.523622,85915430,42261074,14360633,0.6703,0.8568,0.7522
134,0.527559,84985786,43190718,13811454,0.663,0.8602,0.7489
135,0.531496,84093562,44082942,13305514,0.6561,0.8634,0.7456
136,0.535433,83233037,44943467,12834983,0.6494,0.8664,0.7423
137,0.53937,82409798,45766706,12401413,0.6429,0.8692,0.7391
138,0.543307,81617084,46559420,11998767,0.6368,0.8718,0.736
139,0.547244,80862025,47314479,11629565,0.6309,0.8743,0.7329
140,0.551181,80136381,48040123,11288866,0.6252,0.8765,0.7298
141,0.555118,79427992,48748512,10967160,0.6197,0.8787,0.7268
142,0.559055,78736781,49439723,10663945,0.6143,0.8807,0.7238
143,0.562992,78049203,50127301,10371915,0.6089,0.8827,0.7207
144,0.566929,77357024,50819480,10086675,0.6035,0.8846,0.7175
145,0.570866,76673613,51502891,9811378,0.5982,0.8866,0.7144
146,0.574803,76005108,52171396,9550043,0.593,0.8884,0.7112
147,0.57874,75331232,52845272,9292743,0.5877,0.8902,0.708
148,0.582677,74662335,53514169,9044687,0.5825,0.8919,0.7047
149,0.586614,73984895,54191609,8799003,0.5772,0.8937,0.7014
150,0.590551,73317497,54859007,8563792,0.572,0.8954,0.6981
151,0.594488,72640476,55536028,8330800,0.5667,0.8971,0.6946
152,0.598425,71961586,56214918,8103990,0.5614,0.8988,0.6911
153,0.602362,71277724,56898780,7882362,0.5561,0.9004,0.6876
154,0.606299,70592609,57583895,7665897,0.5507,0.902,0.6839
155,0.610236,69894155,58282349,7451002,0.5453,0.9037,0.6802
156,0.614173,69192523,58983981,7240917,0.5398,0.9053,0.6763
157,0.61811,68487638,59688866,7036678,0.5343,0.9068,0.6724
158,0.622047,67776872,60399632,6836509,0.5288,0.9084,0.6684
159,0.625984,67062801,61113703,6639333,0.5232,0.9099,0.6644
160,0.629921,66315450,61861054,6439549,0.5174,0.9115,0.6601
161,0.633858,65585958,62590546,6249646,0.5117,0.913,0.6558
162,0.637795,64819818,63356686,6055831,0.5057,0.9146,0.6513
163,0.641732,64039736,64136768,5863241,0.4996,0.9161,0.6466
164,0.645669,63242246,64934258,5671542,0.4934,0.9177,0.6418
165,0.649606,62418995,65757509,5480204,0.487,0.9193,0.6367
166,0.653543,61571396,66605108,5289002,0.4804,0.9209,0.6314
167,0.65748,60667193,67509311,5093460,0.4733,0.9225,0.6256
168,0.661417,59727846,68448658,4895868,0.466,0.9242,0.6196
169,0.665354,58749863,69426641,4698325,0.4584,0.926,0.6132
170,0.669291,57725339,70451165,4499408,0.4504,0.9277,0.6064
171,0.673228,56624704,71551800,4292454,0.4418,0.9295,0.5989
172,0.677165,55502394,72674110,4090278,0.433,0.9314,0.5912
173,0.681102,54287076,73889428,3881378,0.4235,0.9333,0.5827
174,0.685039,53003626,75172878,3670918,0.4135,0.9352,0.5735
175,0.688976,51611621,76564883,3453764,0.4027,0.9373,0.5633
176,0.692913,50177723,77998781,3241638,0.3915,0.9393,0.5526
177,0.69685,48619657,79556847,3023935,0.3793,0.9414,0.5408
178,0.700787,46971810,81204694,2807056,0.3665,0.9436,0.5279
179,0.704724,45192975,82983529,2586445,0.3526,0.9459,0.5137
180,0.708661,43381025,84795479,2375381,0.3384,0.9481,0.4988
181,0.712598,41396170,86780334,2156835,0.323,0.9505,0.4821
