sha256,name,relpath,route,pages,ocr_pages,file_id,work_id,tei,docling,blocks,matched,disagreements,figures,tables,equations,latex_attached,latex_rows_for_file,latex_unmatched,coverage_by_page_type,coverage_min_share,coverage_failures,grobid_seconds,docling_seconds,reconcile_seconds,ingest_seconds,run_id,inserted,status,note
87c22f5186683b72c1beebb045d5304b66481986610cdd868853445e8cf45ff3,Efron_2004_estimation-prediction-error-covariance.pdf,Validation/Efron_2004_estimation-prediction-error-covariance.pdf,native,15,0,01a0a4d1-9099-7103-91a5-7d2018584741,01a0a4d1-9095-7b1c-8bf9-881f9f3fc699,True,True,596,187,439,12,3,140,56,56,0,"{""text"": 1.0}",1.0,0,,,1.61,0.53,01a0aa24-f063-75e3-a850-8a27b4f160b4,True,ok,
a35bca942d9fdaea923be840e137ebaa0810a30743c88cdaad9ed1ff40e2dd9d,Efron_2021_resampling-plans-estimation-prediction.pdf,Validation/Efron_2021_resampling-plans-estimation-prediction.pdf,native,25,0,01a0a4c3-3517-7a2d-923f-ee1166236886,01a0a4c3-3513-792b-850f-bb12daf7f914,True,True,948,284,740,13,4,187,132,132,0,"{""text"": 0.9996}",0.9969026548672566,0,,,1.59,0.8,01a0aa24-f8cc-76bb-94a1-d92cf883324e,True,ok,
a13e0b53aaceea765ff9f9f31810bf61c83d2adc4663dccce298b610edb5df70,Eldar_2009_generalized-sure-exponential-families.pdf,Validation/Eldar_2009_generalized-sure-exponential-families.pdf,native,31,0,01a0a4c3-0a2a-78d3-87c4-533f45f98505,01a0a4c3-0a25-703d-8598-ca90496643cd,True,True,589,179,403,4,5,108,65,65,0,"{""text"": 1.0}",1.0,0,,,1.08,0.55,01a0aa25-003d-76f8-87d2-288b6dcf05cc,True,ok,
5a0feb9204930ee41eef7bcd4d8c3c2946f30695b50b25db6548c91990fa5d1c,Foody_2010_assessing-accuracy-land-cover-change.pdf,Validation/Foody_2010_assessing-accuracy-land-cover-change.pdf,native,15,0,01a0a49f-4b54-7118-be77-92db5d484f3d,01a0a49f-4b4e-72b8-969b-b0a990826ce0,True,True,501,141,278,5,16,31,9,9,0,"{""text"": 0.9991}",0.9822848058142176,0,,,2.02,0.53,01a0aa25-0a5d-7fb6-8e49-130784f46a8e,True,ok,
f249d0e70b6563497e61050d9a83e6a2310b1394eb19f9db5c0745400b5346b4,Galerne_2011_computation-perimeter-measurable-sets.pdf,Validation/Galerne_2011_computation-perimeter-measurable-sets.pdf,native,13,0,01a0a4d2-1dc0-735e-b2d9-ce8c948cd59c,01a0a4d2-1dbc-79a5-817e-69138f6d9081,True,True,486,193,321,0,0,131,87,87,0,"{""text"": 1.0}",1.0,0,,,1.06,0.39,01a0aa25-10a8-719d-9056-e2a36e1e78dc,True,ok,
fcd4bf2506f76da6a637a27f4984be663fbb33c1faee1d4368c1eb1e164b9b88,Gallagher_1981_theoretical-analysis-properties.pdf,Validation/Gallagher_1981_theoretical-analysis-properties.pdf,native,6,0,01a0a151-5c0a-799b-975a-48e7dcd0219b,01a0a151-5c07-7d29-aed7-10e23529735a,True,True,244,44,192,6,0,2,0,0,0,"{""text"": 0.9963}",0.9951347305389222,0,,,0.69,0.22,01a0aa25-14ee-7cfa-a4af-6bd61cadce40,True,ok,
189ef1c7b4338dbaf76f00c835c2d22457ebbbf43a2465a8050dffadd5144f8d,Gasparrini_2010_distributed-lag-non-linear-models.pdf,Validation/Gasparrini_2010_distributed-lag-non-linear-models.pdf,native,11,0,01a0a4d6-8515-7d04-a6f6-f773acf39deb,01a0a4d6-8512-7807-ac6d-80727a2992fb,True,True,339,78,243,12,0,24,0,0,0,"{""text"": 1.0}",1.0,0,,,0.83,0.33,01a0aa25-190c-7fca-a8ba-c4077464784a,True,ok,
bf8710e1b0c534c0d80885fa26ea9f70e936fcf9bccb527d7328db7e5d95d539,Gasparrini_2011_distributed-lag-linear-non-linear.pdf,Validation/Gasparrini_2011_distributed-lag-linear-non-linear.pdf,native,20,0,01a0a4d6-8ca3-782a-9a63-51fc20058400,01a0a4d6-8ca0-718a-a6e4-ce2002fd3d5d,True,True,512,101,404,5,0,6,3,3,0,"{""text"": 1.0}",1.0,0,,,1.14,0.41,01a0aa25-1ee4-7c1f-97fb-d9cd36585025,True,ok,
3db3859d2cdeaec9a0e86d112e2c0c26f9a3cf66bb6c83beea101908ae11eebc,Gasparrini_2014_modeling-exposure-lag-response.pdf,Validation/Gasparrini_2014_modeling-exposure-lag-response.pdf,native,19,0,01a0a4d6-948d-72b9-84c5-260bc07cf314,01a0a4d6-9489-7d37-ac0c-786bd4260d5c,True,True,681,113,531,23,5,23,6,6,0,"{""text"": 1.0}",1.0,0,,,1.94,0.66,01a0aa25-2838-7fd4-aff3-b542ce1321c0,True,ok,
768e4f7afc23a3fdce764e9a1bbb01dceda5cb6a124ea90af54e99d247e09b2f,Gasparrini_2017_penalized-framework-distributed-lag.pdf,Validation/Gasparrini_2017_penalized-framework-distributed-lag.pdf,native,11,0,01a0a4d6-9d05-7def-928e-40e86550085e,01a0a4d6-9d02-7810-b922-3deefc6adf59,True,True,870,89,769,4,1,15,6,6,0,"{""text"": 1.0}",1.0,0,,,1.38,0.72,01a0aa25-3043-7f4d-b028-f899d82a1f44,True,ok,
f65f5954a74e2f7a8f1537ca2b7c42d7134649f0bce71daf9c35972f0be36a3d,Geyer_1992_constrained-monte-carlo-maximum.pdf,Validation/Geyer_1992_constrained-monte-carlo-maximum.pdf,native,27,0,01a0a4c6-d2a7-7efe-9a3e-a79ccde02e2c,01a0a4c6-d2a4-7488-a798-cd7f0c92ebb2,True,True,640,151,471,3,4,43,10,10,0,"{""text"": 1.0}",1.0,0,,,1.83,0.59,01a0aa25-3a3d-7e74-a621-f3e107bfe398,True,ok,
7baa576adcea4fe8f2b0df220a4b902d5a8effe66027b43dd4961907583d2142,Girard_2019a_aligning-updating-cadaster-maps-aerial.pdf,Validation/Girard_2019a_aligning-updating-cadaster-maps-aerial.pdf,native,16,0,01a0a4d0-cbde-7738-a21e-6ba42c4a9824,01a0a4d0-cbd4-761f-9112-c1bf82bbf5e8,True,True,208,70,126,8,2,9,2,2,0,"{""text"": 1.0}",1.0,0,,,0.69,0.19,01a0aa25-3f57-7af2-bd5f-5dda423d276f,True,ok,
b5dc4f92fb842c6ae7d14c9b796d970b5dcc2a59ec031a6ca3f28bb037887644,Goodchild_1997_simple-positional-accuracy-measure.pdf,Validation/Goodchild_1997_simple-positional-accuracy-measure.pdf,native,10,0,01a0a4d1-69b0-7521-b86b-7f30f3c53f57,01a0a4d1-69ad-717a-9956-56401cc9422e,True,True,122,36,93,5,1,1,0,0,0,"{""text"": 0.9962}",0.9913151364764268,0,,,0.45,0.12,01a0aa25-41e0-787e-990d-d8f217811c45,True,ok,
89041a9b0963eb02b33251c9386f24e2d555489baedd46267b2170d9c2ba740e,Goodchild_2004_general-framework-error-analysis.pdf,Validation/Goodchild_2004_general-framework-error-analysis.pdf,native,2,0,01a0a4d1-88ed-7f3e-8282-24d70a6bbd4f,01a0a4d1-88ea-765b-b767-3bec05bf18ca,True,True,23,6,12,1,0,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.08,0.02,01a0aa25-42a8-7a84-8bd1-53f0023a1453,True,ok,
98e986e534d87b498a4a02738af2f46dd077f3b7a4e9485de59132b827394e01,Gros_2021_softseg-advantages-soft-versus-binary.pdf,Validation/Gros_2021_softseg-advantages-soft-versus-binary.pdf,mixed,33,2,01a0a4d4-5be1-7052-957c-d5ea6a3afb84,01a0a4d4-5bdd-753a-bc63-42fd0ed904fc,True,True,717,104,592,7,5,1,0,0,0,"{""partial"": 1.0, ""text"": 1.0}",1.0,0,,,1.27,0.61,01a0aa25-47cd-7769-8683-684e001c29c1,True,ok,
491d67c3fe36db4a8cc837104135ce5f73e66c73f68eec91f9613f14abf3fff1,Guo_2018_redeveloping-urban-forest-effect.pdf,Validation/Guo_2018_redeveloping-urban-forest-effect.pdf,native,26,0,01a0a4d1-c863-7cc2-af1c-0388b4905f55,01a0a4d1-c85f-7c50-9823-d39e9f46d5c9,True,True,266,38,178,5,8,0,0,0,0,"{""text"": 0.9999}",0.9912663755458515,0,,,1.14,0.5,01a0aa25-4ec5-7320-a00a-7e8bd7747ee7,True,ok,
d5bf97354f8fed5442547d3f25851f71f8bbdc86c504516359cd3aab8566b580,Guo_2019_city-wide-canopy-cover-decline.pdf,Validation/Guo_2019_city-wide-canopy-cover-decline.pdf,mixed,9,1,01a0a4d1-e7c2-7065-b3ee-bc677879059c,01a0a4d1-e7be-7972-988f-6d056469e4c2,True,True,359,59,215,7,4,2,0,0,0,"{""partial"": 0.0, ""text"": 0.9981}",0.0,1,,,1.03,0.3,01a0aa25-54cc-7e39-a073-03e276c3e04d,True,ok,
bd9bed43bad9fefcf7efdcb289b1d948e4b081a85e180a884a82f1bf8bec901b,Hall_1985_resampling-coverage-pattern.pdf,Validation/Hall_1985_resampling-coverage-pattern.pdf,native,16,0,01a0a4db-73fe-7ec5-ab55-692769f4c5df,01a0a4db-73fb-78cd-a0fc-905c8c1e284e,True,True,297,53,251,0,0,70,42,48,6,"{""text"": 0.9492}",0.0,1,,,0.66,0.26,01a0aa25-5892-7347-bc51-1fbd059f5939,True,ok,
61bc71ed396e629e0d2462172cf3e2ea88887f0ea9f9fc77ba6b8f3606719a24,Hasegawa_2019_probability-deriving-yearly.pdf,Validation/Hasegawa_2019_probability-deriving-yearly.pdf,native,11,0,01a0a4c6-bb64-7560-bb4b-135c9fde5788,01a0a4c6-bb60-7b1e-824b-762a8f1c9dfa,True,True,256,52,152,4,4,16,0,0,0,"{""text"": 1.0}",0.999548532731377,0,,,0.67,0.36,01a0aa25-5c61-7389-a93c-a3a5eb7055a1,True,ok,
7e0b60f805fbe03dd2072003f66e67e8809ff3612c496fe44015c97dde9a7b2d,Hauer_1994_street-tree-decline-construction-damage.pdf,Validation/Hauer_1994_street-tree-decline-construction-damage.pdf,native,4,0,01a0a4c6-790d-7e22-b938-48ffdcd3eff2,01a0a4c6-790a-753b-ad8a-0da3e6a986d6,True,True,80,29,39,0,3,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.25,0.09,01a0aa25-5ed5-7d74-b435-6a31e4af2b1f,True,ok,
aa3b6af53b87afcfeac4fe1913376e1c406be562e44c7984368c12faaa660fbb,Hawkes_1971_spectra-some-self-exciting-mutually.pdf,Validation/Hawkes_1971_spectra-some-self-exciting-mutually.pdf,native,8,0,01a0a151-73a2-71eb-859d-9c9d7ec14270,01a0a151-739f-7a1c-8a70-009952f9a837,True,True,259,65,198,0,0,79,59,59,0,"{""text"": 1.0}",1.0,0,,,0.36,0.22,01a0aa25-609b-7c5e-ba9f-997ec818d2cd,True,ok,
110b5527a084d480c7bb70dc6c8aaf6eeb10e3fdaf590b68341755b6c41bf110,Hecht_2015_automatic-identification-building-types.pdf,Validation/Hecht_2015_automatic-identification-building-types.pdf,native,15,0,01a0a4be-b74d-767b-9d79-4e14f2890809,01a0a4be-b749-78ea-9888-ce7cd7ee9c83,True,True,266,50,154,30,5,0,0,0,0,"{""text"": 1.0}",1.0,0,,,0.8,0.33,01a0aa25-649b-7b24-a761-8b44b42ad158,True,ok,
b28529c1f2948839c68c31a7456f7137ae5be2ed8683034d1e9f28e9ffba97c4,Higham_2011_pth-roots-stochastic-matrices.pdf,Validation/Higham_2011_pth-roots-stochastic-matrices.pdf,native,16,0,01a0a4d5-a21f-7e5c-9235-ff0835e9b277,01a0a4d5-a21c-735a-b7c4-f175a735eb5e,True,True,412,116,288,4,0,55,38,38,0,"{""text"": 0.6634}",0.30493707647628265,15,,,1.08,0.34,01a0aa25-6a2d-7aec-8ca7-38b218368cbb,True,ok,
6c907f91bac1de57b559eb42ff8624586e96cd49711b54d32c8f8709a1f038da,Hilbert_2019_urban-tree-mortality-literature-review.pdf,Validation/Hilbert_2019_urban-tree-mortality-literature-review.pdf,native,34,0,01a0a4b3-8295-7a07-b569-d4f62fd273b6,01a0a4b3-828f-7ca3-8dd5-a20372eb032a,True,True,554,104,348,9,13,0,0,0,0,"{""text"": 1.0}",1.0,0,,,2.56,0.72,01a0aa25-75b9-773f-9789-d518575a6230,True,ok,
2a0922520cc21e00fc8aee060c2c6d19ddbfef269400f6dd390131c2f83a164e,Hoberg_2015_conditional-random-fields-multitemporal-multiscale.pdf,Validation/Hoberg_2015_conditional-random-fields-multitemporal-multiscale.pdf,native,15,0,01a0a4b7-ba55-71bc-8366-ac4c2a167267,01a0a4b7-ba4f-7d98-b8b3-50b31521e8b5,True,True,321,98,173,21,12,12,5,5,0,"{""text"": 1.0}",1.0,0,,,1.55,0.38,01a0aa25-7ea3-7b24-b57f-9bca7eaf09d7,True,ok,
5ef406e31382c934a40c579be2065dd53bb41cab4a9772264b6c8d97ab5729e1,Hood_2018_fire-tree-death-understanding-improving.pdf,Validation/Hood_2018_fire-tree-death-understanding-improving.pdf,native,18,0,01a0a4d0-fafe-77c1-84cb-6dc692dfc43a,01a0a4d0-fafa-7d73-891d-81f6ce06403f,True,True,474,58,319,10,1,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.7,0.55,01a0aa25-86cc-76fd-ab46-86901c6390d2,True,ok,
05312a7ef49b6362b9efb28763464cb45fdc9e5c5a03649e430cc58e9fdbb7c5,Hughes_1999_non-homogeneous-hidden-markov-model.pdf,Validation/Hughes_1999_non-homogeneous-hidden-markov-model.pdf,native,16,0,01a0a4c6-80fb-79f5-b396-d78f848e924f,01a0a4c6-80f8-702b-a9fd-1ecd19d5bfc5,True,True,239,76,155,5,1,18,9,9,0,"{""text"": 0.9998}",0.9985835694050992,0,,,0.81,0.22,01a0aa25-8c27-784a-bf25-0d4a6d8999e7,True,ok,
0cc6375ab6c53c5592d0eb3c30fa8bead6f13278e7e2a86645f15bc75c849410,Hughes_2011_autologistic-models-binary-data-lattice.pdf,Validation/Hughes_2011_autologistic-models-binary-data-lattice.pdf,native,15,0,01a0a4d4-6b9c-7fc7-90b9-eb076b2b1a63,01a0a4d4-6b99-73dd-bc9e-bebf4e25efe8,True,True,429,104,322,9,6,44,22,22,0,"{""text"": 1.0}",1.0,0,,,0.92,0.53,01a0aa25-90bb-7e5d-80c7-017a06e062c3,True,ok,
1d7537ea6fb3405381836e6200c875b5987fa93858faf9f47341ebd7669a49b1,Hughes_2014_ngspatial-package-fitting-centered.pdf,Validation/Hughes_2014_ngspatial-package-fitting-centered.pdf,native,15,0,01a0a4d4-7390-7d07-add3-47e8bdec73d4,01a0a4d4-738d-7031-826f-569aed320522,True,True,310,113,195,2,1,28,21,21,0,"{""text"": 1.0}",1.0,0,,,0.88,0.27,01a0aa25-964b-7bf8-8bc9-ab21d3d5c68d,True,ok,
d2b3547887657472e348fd672c2c9dce2ca73c0bb769893885c0f41f31da39c7,Hui_1980_estimating-error-rates-diagnostic-tests.pdf,Validation/Hui_1980_estimating-error-rates-diagnostic-tests.pdf,cover-sheet,6,0,01a0a151-966b-71b4-8ae0-50db475a067e,01a0a151-9669-75ae-a458-388e44541fb2,True,True,115,13,95,2,1,12,2,2,0,"{""text"": 1.0}",1.0,0,,,0.27,0.11,01a0aa25-9858-73bc-93ef-ee565df0f995,True,ok,
a800649c12130faf44015d8565ec319bae6672c2d3f611802c23a31a9c86fedf,Israel_2001_finding-generators-markov-chains.pdf,Validation/Israel_2001_finding-generators-markov-chains.pdf,native,21,0,01a0a4d5-9aa4-7fc6-930c-b2d2420d37ec,01a0a4d5-9aa1-758b-932a-c961ac960e82,True,True,462,136,341,0,1,64,21,21,0,"{""text"": 1.0}",1.0,0,,,1.09,0.42,01a0aa25-9d27-79c9-8573-9551d60e095a,True,ok,
b5d166fd3b00dd3be936e513e7b800d67a3f618962b122dd04f130e0a178946b,Jackson_2002_hidden-markov-models-onset-progression.pdf,Validation/Jackson_2002_hidden-markov-models-onset-progression.pdf,native,16,0,01a0a4d6-65c4-73ee-978f-d69be9d804e5,01a0a4d6-65c0-7d81-9500-b540d0b8fdd1,True,True,284,86,207,5,5,31,16,16,0,"{""text"": 1.0}",1.0,0,,,0.78,0.36,01a0aa25-a1e8-77f1-b428-6d31aeb1b7e6,True,ok,
b23451d745685a9110f2d0c52a733b969b62a799f2fd30804cd800efbd360893,Jackson_2011_multi-state-models-panel-data.pdf,Validation/Jackson_2011_multi-state-models-panel-data.pdf,native,28,0,01a0a4d6-5dd9-71d7-986c-beb246ca91c7,01a0a4d6-5dd5-7e2b-8f94-32ccd1e8a7ce,True,True,742,150,579,5,1,15,4,4,0,"{""text"": 1.0}",1.0,0,,,1.47,0.67,01a0aa25-a917-7992-bc06-20dae951130d,True,ok,
623638b630c868ed1703049f14ff1922578fae9ccde74bdf4d622f3d75c3265e,Kaiser_2012_goodness-fit-tests-class-markov.pdf,Validation/Kaiser_2012_goodness-fit-tests-class-markov.pdf,native,29,0,01a0a4d5-c97e-7b2d-9c15-72a52ecf0c14,01a0a4d5-c97a-7e71-b3e5-322862be7ef5,True,True,470,114,335,3,6,55,35,35,0,"{""text"": 1.0}",1.0,0,,,1.5,0.5,01a0aa25-b1ae-7218-964e-99f01f885acf,True,ok,
0b6348788e717b20dd5fe7d510f86642d53ecc74a4bf0e27eb16001be6c9d84a,Kaiser_2017_learning-aerial-image-segmentation.pdf,Validation/Kaiser_2017_learning-aerial-image-segmentation.pdf,native,15,0,01a0a4d0-db76-7f71-bbe3-2a26f70b8835,01a0a4d0-db73-72ce-b246-2e548fa4de6b,True,True,329,86,179,10,4,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.17,0.33,01a0aa25-b84f-7a8f-9294-35ee5b2c5769,True,ok,
327812f670bc5bbee1ee8db37cac8f81cb38220176ae58f9f4d71e875bb89e2f,Kalbfleisch_1985_analysis-panel-data-markov.pdf,Validation/Kalbfleisch_1985_analysis-panel-data-markov.pdf,native,10,0,01a0a151-8acc-7b13-ac0d-04974a27fbb9,01a0a151-8aca-7d4a-a9c8-9bf3f77631c1,True,True,462,66,381,2,2,86,22,22,0,"{""text"": 0.9955}",0.9873543268038681,0,,,1.03,0.5,01a0aa25-bdaa-7db8-943b-9698d75ade0f,True,ok,
cc8aaa9dcc302815edaf4c5475564e47cd034c0d64f1714a7acaf53152cc96cf,Kats_2019a_soft-labeling-distilling-anatomical.pdf,Validation/Kats_2019a_soft-labeling-distilling-anatomical.pdf,native,4,0,01a0a4d4-4b0e-7bfb-a92e-83019c8d8207,01a0a4d4-4b0a-7b2f-a5b2-73cfa2fe2558,True,True,92,34,53,3,3,4,3,3,0,"{""text"": 1.0}",1.0,0,,,0.3,0.09,01a0aa25-c0d1-7004-ad17-6408444ab0c0,True,ok,
d38ef175e9abd700246b7827b17d7267701d4a9d253719679901eb9876130454,Kelejian_2007_hac-estimation-spatial-framework.pdf,Validation/Kelejian_2007_hac-estimation-spatial-framework.pdf,native,24,0,01a0a4d5-e11b-7d4d-aa05-88ac0ab5ee73,01a0a4d5-e115-734a-b78f-8c94f0a3acb2,True,True,663,150,498,3,2,91,53,53,0,"{""text"": 0.9999}",0.9954545454545455,0,,,1.45,0.61,01a0aa25-c706-7875-9220-0d6ba0b9d73c,True,ok,
b580c0d3652957ca410cb9ce936ce5745e243bb33eec619e66a870f66d01e3f2,Kolmogorov_2004_what-energy-functions-can-be.pdf,Validation/Kolmogorov_2004_what-energy-functions-can-be.pdf,native,13,0,01a0a4db-552c-7b87-8aa8-8e74ccfd1186,01a0a4db-5529-735a-8ff8-9709daa3d106,True,True,577,209,394,12,8,57,20,20,0,"{""text"": 0.9991}",0.9903600236081055,0,,,1.5,0.49,01a0aa25-cf52-7964-90c6-2f97fc6927cb,True,ok,
eb35c968ed52b99d21a6dca6f5b987cbfbb028b626d77890c66d99975a266270,Kolmogorov_2005_what-metrics-can-be-approximated.pdf,Validation/Kolmogorov_2005_what-metrics-can-be-approximated.pdf,native,8,0,01a0a4c5-5cee-74e0-a75e-eb423cc8c74b,01a0a4c5-5cea-7b7d-9484-8e98ed90e30e,True,True,262,119,163,9,1,42,21,21,0,"{""text"": 1.0}",1.0,0,,,0.84,0.3,01a0aa25-d492-70dc-818e-4b8437da82f9,True,ok,
88826fd181ff3755ba65179ba51717f3ed6cf5f0f6ea0ee7f9b52b96c29e2f0b,Lahiri_2006_resampling-methods-spatial-regression.pdf,Validation/Lahiri_2006_resampling-methods-spatial-regression.pdf,native,41,0,01a0a4d5-d90b-77e2-beb2-4f9da18f5401,01a0a4d5-d908-7093-b05b-c51a75e207b2,True,True,1311,201,1138,7,5,148,102,102,0,"{""text"": 1.0}",0.9978189749182116,0,,,2.31,1.28,01a0aa25-def1-7254-97d5-e04f8eff87ec,True,ok,
2639b6d0ab75567b494835fa285984cba242ce3d631081b583691a6ac51713ef,Laurance_1998_rain-forest-fragmentation-dynamics.pdf,Validation/Laurance_1998_rain-forest-fragmentation-dynamics.pdf,native,9,0,01a0a4d1-59fc-7f4f-bc36-e1ee69f06fde,01a0a4d1-59f9-75e2-bfe3-798cebd870e6,True,True,230,67,120,6,2,2,0,0,0,"{""text"": 1.0}",1.0,0,,,0.69,0.23,01a0aa25-e6b1-732c-b662-bfc48a9a253b,True,ok,
bebcb1991ccc3fdb6f4baf0807829fc766aff2c4305dbee2b10c33caa815d713,Laurance_2011_fate-amazonian-forest-fragments-32.pdf,Validation/Laurance_2011_fate-amazonian-forest-fragments-32.pdf,native,12,0,01a0a4d1-131c-7e06-8641-8a21e6773536,01a0a4d1-1319-74dc-97c5-1b27b5e21fe5,True,True,625,99,373,10,1,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.8,0.59,01a0aa25-eec9-7bc1-9ea9-a29277a258db,True,ok,
ea93ee2c9503c97d042670d6585072a98bb37ec47a79dba3d668eaf4b561927c,LeFolgoc_2017_quantifying-registration-uncertainty.pdf,Validation/LeFolgoc_2017_quantifying-registration-uncertainty.pdf,native,11,0,01a0a4d0-e37a-7992-8eaa-a379a89ff972,01a0a4d0-e377-7150-b1e9-1439af23dbbe,True,True,283,108,173,10,0,35,14,14,0,"{""text"": 1.0}",1.0,0,,,1.3,0.27,01a0aa25-f631-7891-abb1-7927329805e2,True,ok,
2e5ab9812bb6a29f1ea14b1e6c9f738557cfaebf3905dabb88c1063bb2f22833,Lee_2015_deeply-supervised-nets.pdf,Validation/Lee_2015_deeply-supervised-nets.pdf,native,9,0,01a0a4bd-3edf-75d1-a247-8656d95648b2,01a0a4bd-3edb-7492-b011-c22df45735ec,True,True,408,75,315,4,5,29,18,18,0,"{""text"": 1.0}",1.0,0,,,0.95,0.38,01a0aa25-fb05-739b-aec0-52c265acfe24,True,ok,
d409587cfccbd6afa122881da16d70dd23f64a3f3cbad7c261ad762b34ff7fd3,Leung_1997_point-polygon-analysis-certainty.pdf,Validation/Leung_1997_point-polygon-analysis-certainty.pdf,native,22,0,01a0a4d1-620d-702a-afc7-f6801b52ff0d,01a0a4d1-6208-7994-91e2-af4a46020eb5,True,True,411,51,314,8,1,70,38,38,0,"{""text"": 0.9992}",0.9957805907172996,0,,,0.77,0.34,01a0aa25-ff88-7722-83f4-f3ec274c623d,True,ok,
70afb88ed56458cad241dc6c5844f3357d119e3b16403c44d805b1867f665234,Leung_1998_locational-error-model-spatial-features.pdf,Validation/Leung_1998_locational-error-model-spatial-features.pdf,native,16,0,01a0a4d2-0615-781f-a18c-e6c1571379bd,01a0a4d2-0612-70ae-a230-5dd6ff056274,True,True,455,97,360,8,0,53,36,36,0,"{""text"": 0.9944}",0.982648401826484,0,,,0.89,0.33,01a0aa26-046f-718a-a3a1-643d6fa0a143,True,ok,
8b4c3aae78750bd62518d6a84bc7715a2faa1301f6b39b051d7dc6216258590d,Leung_2004a_general-framework-error-analysis.pdf,Validation/Leung_2004a_general-framework-error-analysis.pdf,native,25,0,01a0a4d1-a86d-76af-befb-ee08bfe0b43b,01a0a4d1-a86a-7099-82fe-2861c19ef7bb,True,True,425,134,316,13,4,77,50,50,0,"{""text"": 1.0}",1.0,0,,,1.25,0.48,01a0aa26-0ab1-7c0b-9eec-df28bd58bfad,True,ok,
c43b563c93bdabd7008bc090401d8cb4d34afb5e4a0c180aa15f90e0796e14c9,Leung_2004b_part-4-error-analysis-length.pdf,Validation/Leung_2004b_part-4-error-analysis-length.pdf,native,26,0,01a0a4d1-b06e-7a22-925b-c6258e24afd9,01a0a4d1-b069-7b7b-b68a-782d3c09b5d0,True,True,903,182,782,4,3,110,79,79,0,"{""text"": 0.9985}",0.9755592377796188,0,,,1.44,0.7,01a0aa26-124f-7c0e-813d-aaf24a1668bc,True,ok,
bbb6f1d500ff7e8f709ff97ce540dfaf1ef39dec5c9861180ed5f1c65889d456,Liu_2008_local-transition-probability-models-markov.pdf,Validation/Liu_2008_local-transition-probability-models-markov.pdf,native,10,0,01a0a4d5-f874-7b93-9890-35174d25a28b,01a0a4d5-f871-77e3-9372-fe9f527bb291,True,True,226,76,134,5,3,12,9,9,0,"{""text"": 1.0}",1.0,0,,,0.88,0.22,01a0aa26-188c-7c72-bbad-52ea6ba07608,True,ok,
74722fb2403ee4ed87ecba0547effaff17c742317bae136d63f11ac16c0aed0a,Liu_2012_spatial-temporal-modeling-approach.pdf,Validation/Liu_2012_spatial-temporal-modeling-approach.pdf,native,20,0,01a0a4d6-3ec3-7a34-937f-3c4356012b0b,01a0a4d6-3ebf-7afd-862a-87e20373d874,True,True,364,107,234,9,6,17,7,7,0,"{""text"": 1.0}",1.0,0,,,1.53,0.44,01a0aa26-1f89-7227-ac7a-dc722ba19a89,True,ok,
fc8d2a830c5ff396eaa642bb3c5368a290e99a96a7aea6f0da597ac76edbc365,Liu_2021_spatial-temporal-hidden-markov-model.pdf,Validation/Liu_2021_spatial-temporal-hidden-markov-model.pdf,native,10,0,01a0a4b7-ca10-7948-a677-e6c883dfac1b,01a0a4b7-ca0c-74fe-b52e-0cea984ffb66,True,True,252,80,152,22,1,27,11,11,0,"{""text"": 0.9999}",0.9994727128921698,0,,,0.94,0.27,01a0aa26-24fa-7079-b0a7-f7f2469e18c8,True,ok,
e6a9542a6b4fcfba5190d81073cde61be20911314b19e3bdd73a0d1633e917b8,Locke_2025_sub-parcel-scale-analysis-needed.pdf,Validation/Locke_2025_sub-parcel-scale-analysis-needed.pdf,native,11,0,01a0a4db-8cbe-70cb-9bd9-3b040cd5c374,01a0a4db-8cb8-7cc6-95d1-4a5317fe14ab,True,True,369,67,214,4,2,0,0,0,0,"{""text"": 1.0}",1.0,0,,,1.55,0.36,01a0aa26-2c2e-741d-807b-c49177732f99,True,ok,
b95ac7fd3f50e13f788c31c2bc48a27110122f5fac007e12ddbb1c6d998aac49,Lu_1999_control-charts-monitoring-mean-variance.pdf,Validation/Lu_1999_control-charts-monitoring-mean-variance.pdf,native,17,0,01a0a4da-f6f6-7ce7-a7ef-aa5de721ae19,01a0a4da-f6f2-7fb2-8d4d-5537663fd515,True,True,487,80,406,9,4,37,18,18,0,"{""text"": 1.0}",1.0,0,,,1.62,0.61,01a0aa26-3414-73c3-910b-1131ebc99974,True,ok,
5095ca9d56e0a896635f715d8ddedd5ce29c1ef94ccc718654b2f0837abe9c0f,Lu_2001_cusum-charts-monitoring-autocorrelated.pdf,Validation/Lu_2001_cusum-charts-monitoring-autocorrelated.pdf,native,20,0,01a0a4d6-c32d-7bca-a713-b0555260a023,01a0a4d6-c32a-761c-a031-32913284c9f6,True,True,679,133,535,14,7,32,4,4,0,"{""text"": 1.0}",1.0,0,,,2.05,1.0,01a0aa26-3ead-7a3e-af0a-4b8953789679,True,ok,
